"","id","avg_card","date","duration","generator","iteration","perc_minimal","size","r","size_minimal"
"313",820644115,8.78033924," 2014-Jun-03 21:06:12",66.510501,"mhs_stride_4",2,1,608283,25,608283
"314",821267127,8.85536957," 2014-Jun-05 04:28:43",41.662873,"mhs_stride_5",93,1,499051,25,499051
"315",838428130,8.85536957," 2014-Jun-05 04:20:27",28.897447,"mhs_random_5",93,1,499051,25,499051
"316",839464473,8.49604034," 2014-Jun-05 03:44:36",19.837292,"mhs_stride_7",90,1,474913,25,474913
"317",843885690,8.76125622," 2014-Jun-04 00:54:47",36.920705,"mhs_stride_4",14,1,529894,25,529894
"318",845791403,9.44048119," 2014-Jun-04 13:10:42",15.111393,"mhs_stride_5",50,1,262590,25,262590
"319",847012428,8.79912758," 2014-Jun-04 14:39:47",19.503494,"mhs_stride_8",54,1,401166,25,401166
"320",847608279,8.53958035," 2014-Jun-04 10:38:53",99.839722,"mhs_stride_1",43,1,385268,25,385268
"321",847806620,8.71692181," 2014-Jun-05 02:33:44",35.878334,"mhs_stride_6",87,1,535626,25,535626
"322",849969275,8.78033924," 2014-Jun-03 21:08:08",44.769653,"mhs_stride_6",2,1,608283,25,608283
"323",856521757,8.67440128," 2014-Jun-04 00:43:31",14.213848,"mhs_stride_7",13,1,324657,25,324657
"324",857574318,8.94621277," 2014-Jun-04 12:29:34",30.32457,"mhs_stride_5",47,1,488019,25,488019
"325",866988239,8.84429646," 2014-Jun-05 06:18:15",60.07652,"mhs_stride_3",99,1,511144,25,511144
"326",867572162,9.21713924," 2014-Jun-04 09:23:29",119.677625,"mhs_random_1",40,1,483528,25,483528
"327",870561912,9.51603985," 2014-Jun-04 00:28:05",125.247191,"mhs_stride_4",12,1,896978,25,896978
"328",871867000,9.06096363," 2014-Jun-04 18:41:50",25.901724,"mhs_random_6",67,1,632622,25,632622
"329",872821649,9.44686317," 2014-Jun-04 13:20:08",22.423728,"mhs_random_8",51,1,596905,25,596905
"330",875786906,8.54638481," 2014-Jun-03 23:27:36",29.20444,"mhs_stride_8",9,1,559196,25,559196
"331",876866955,8.77051926," 2014-Jun-05 02:40:10",13.635176,"mhs_random_8",88,1,356413,25,356413
"332",876910865,8.89754868," 2014-Jun-05 05:30:41",33.745925,"mhs_stride_6",96,1,555444,25,555444
"333",888520914,9.47279644," 2014-Jun-03 22:33:48",51.279293,"mhs_stride_8",7,1,676356,25,676356
"334",903431284,9.11711407," 2014-Jun-04 15:05:34",210.569613,"mhs_stride_1",56,1,660263,25,660263
"335",904513960,8.49604034," 2014-Jun-05 03:39:08",13.892984,"mhs_random_8",90,1,474913,25,474913
"336",904850519,9.03636074," 2014-Jun-04 06:03:23",79.783129,"mhs_stride_4",30,1,693887,25,693887
"337",906524182,9.35296822," 2014-Jun-03 20:29:44",54.907973,"mhs_random_3",1,1,625172,25,625172
"338",909110288,8.62062073," 2014-Jun-04 16:30:24",54.569709,"mhs_random_3",62,1,514881,25,514881
"339",909779353,8.98309326," 2014-Jun-05 05:45:54",27.564779,"mhs_stride_8",97,1,479344,25,479344
"340",911328490,8.84442806," 2014-Jun-05 01:10:42",6.665599,"mhs_stride_8",83,1,141690,25,141690
"341",911528416,8.91667747," 2014-Jun-04 14:25:02",100.518192,"mhs_stride_4",53,1,649041,25,649041
"342",913954050,9.17742825," 2014-Jun-04 17:24:53",45.956733,"mhs_random_6",64,1,774274,25,774274
"343",915127423,8.81549644," 2014-Jun-04 08:07:55",20.749505,"mhs_random_6",35,1,534635,25,534635
"344",916378062,9.2235775," 2014-Jun-04 03:32:59",35.67561,"mhs_random_8",23,1,682286,25,682286
"345",918131677,8.6921711," 2014-Jun-04 05:22:48",31.731165,"mhs_stride_7",28,1,685972,25,685972
"346",918824824,9.16188335," 2014-Jun-04 22:38:49",182.547034,"mhs_stride_2",75,1,890541,25,890541
"347",921518859,9.16362476," 2014-Jun-04 21:33:21",28.389886,"mhs_random_8",73,1,592748,25,592748
"348",924378738,9.00514317," 2014-Jun-04 17:50:13",28.467944,"mhs_random_6",65,1,566331,25,566331
"349",925471266,9.16188335," 2014-Jun-04 22:41:53",167.686904,"mhs_stride_3",75,1,890541,25,890541
"350",927356436,9.0121336," 2014-Jun-04 02:44:03",40.753329,"mhs_stride_4",20,1,577826,25,577826
"351",931214087,9.17611694," 2014-Jun-04 21:23:32",32.788278,"mhs_stride_8",72,1,594010,25,594010
"352",931658894,8.84442806," 2014-Jun-05 01:08:21",8.029922,"mhs_random_4",83,1,141690,25,141690
"353",935276437,8.71692181," 2014-Jun-05 02:35:03",29.636159,"mhs_stride_8",87,1,535626,25,535626
"354",937135615,9.12366676," 2014-Jun-04 10:27:24",92.28395,"mhs_stride_5",42,1,712309,25,712309
"355",937418056,8.65659142," 2014-Jun-04 23:36:43",18.93136,"mhs_random_8",78,1,538690,25,538690
"356",943264276,8.81803322," 2014-Jun-04 06:17:05",24.143234,"mhs_random_8",31,1,563059,25,563059
"357",944345516,9.51603985," 2014-Jun-04 00:07:16",74.767192,"mhs_random_6",12,1,896978,25,896978
"358",946624266,9.57004929," 2014-Jun-04 05:33:29",20.296443,"mhs_stride_7",29,1,376815,25,376815
"359",946813016,9.03636074," 2014-Jun-04 06:00:04",159.158987,"mhs_stride_2",30,1,693887,25,693887
"360",947725600,9.65465832," 2014-Jun-05 05:53:55",27.999868,"mhs_random_7",98,1,583572,25,583572
"361",949009902,8.48554707," 2014-Jun-04 01:37:12",36.545109,"mhs_stride_8",17,1,509815,25,509815
"362",949922839,8.81549644," 2014-Jun-04 08:10:31",95.892367,"mhs_stride_1",35,1,534635,25,534635
"363",951676946,8.79619884," 2014-Jun-04 06:51:33",53.574414,"mhs_stride_6",32,1,762661,25,762661
"364",951912659,8.88657284," 2014-Jun-05 02:04:07",25.158574,"mhs_random_8",86,1,484330,25,484330
"365",952884532,9.44048119," 2014-Jun-04 13:07:00",16.619534,"mhs_random_3",50,1,262590,25,262590
"366",953842302,8.97651958," 2014-Jun-04 16:55:26",43.947212,"mhs_random_5",63,1,678059,25,678059
"367",957965251,9.14146233," 2014-Jun-04 03:18:20",23.435067,"mhs_stride_8",22,1,446754,25,446754
"368",962425784,8.7671442," 2014-Jun-04 19:22:16",95.070033,"mhs_stride_4",68,1,684521,25,684521
"369",963360328,8.67734051," 2014-Jun-05 04:53:09",36.369344,"mhs_stride_8",94,1,605983,25,605983
"370",968638777,8.78878307," 2014-Jun-04 09:49:18",71.575092,"mhs_stride_2",41,1,462373,25,462373
"371",970238153,8.84429646," 2014-Jun-05 06:10:45",37.928114,"mhs_random_4",99,1,511144,25,511144
"372",972314124,9.38650227," 2014-Jun-04 12:37:06",27.924592,"mhs_random_5",48,1,534874,25,534874
"373",977279620,9.16188335," 2014-Jun-04 22:26:19",65.411437,"mhs_random_6",75,1,890541,25,890541
"374",978405142,8.67440128," 2014-Jun-04 00:42:51",18.861648,"mhs_stride_5",13,1,324657,25,324657
"375",980291223,9.12709236," 2014-Jun-04 18:34:46",58.538919,"mhs_stride_8",66,1,891314,25,891314
"376",981615151,8.66373158," 2014-Jun-04 03:55:06",47.099113,"mhs_random_3",24,1,507907,25,507907
"377",985725319,8.4618206," 2014-Jun-04 16:03:21",20.374207,"mhs_random_8",60,1,548546,25,548546
"378",989883098,8.81549644," 2014-Jun-04 08:06:51",25.601427,"mhs_random_4",35,1,534635,25,534635
"379",992550247,8.67440128," 2014-Jun-04 00:42:27",17.047768,"mhs_stride_4",13,1,324657,25,324657
"380",992962382,9.45782852," 2014-Jun-05 03:56:30",51.394199,"mhs_stride_3",91,1,550842,25,550842
"381",993465999,9.2562151," 2014-Jun-04 15:45:21",18.393155,"mhs_random_7",59,1,408996,25,408996
"382",995968126,9.45782852," 2014-Jun-05 03:49:50",30.242607,"mhs_random_4",91,1,550842,25,550842
"383",998184001,8.84429646," 2014-Jun-05 06:21:57",30.641173,"mhs_stride_8",99,1,511144,25,511144
"384",1003005645,9.65465832," 2014-Jun-05 06:01:21",59.083891,"mhs_stride_4",98,1,583572,25,583572
"385",1004616623,8.93907642," 2014-Jun-03 21:21:56",38.294577,"mhs_stride_4",3,1,499020,25,499020
"386",1007739898,9.16362476," 2014-Jun-04 21:44:37",42.414873,"mhs_stride_8",73,1,592748,25,592748
"387",1020287387,8.7671442," 2014-Jun-04 19:01:21",166.373553,"mhs_random_2",68,1,684521,25,684521
"388",1024039383,8.97651958," 2014-Jun-04 17:09:51",63.731395,"mhs_stride_5",63,1,678059,25,678059
"389",1024681953,8.82302094," 2014-Jun-04 23:08:37",49.235474,"mhs_stride_4",76,1,584144,25,584144
"390",1025774379,8.98309326," 2014-Jun-05 05:37:38",21.615612,"mhs_random_6",97,1,479344,25,479344
"391",1026399445,8.76125622," 2014-Jun-04 00:49:55",19.488312,"mhs_random_8",14,1,529894,25,529894
"392",1030930768,9.51603985," 2014-Jun-03 23:59:20",195.019458,"mhs_random_2",12,1,896978,25,896978
"393",1035882935,8.89754868," 2014-Jun-05 05:19:36",62.860651,"mhs_random_2",96,1,555444,25,555444
"394",1037385560,9.44048119," 2014-Jun-04 13:09:07",50.014696,"mhs_stride_1",50,1,262590,25,262590
"395",1038652305,9.25405312," 2014-Jun-04 19:36:53",28.79611,"mhs_random_6",69,1,550644,25,550644
"396",1038882372,9.44686317," 2014-Jun-04 13:29:01",35.77267,"mhs_stride_7",51,1,596905,25,596905
"397",1045665018,8.93784618," 2014-Jun-05 00:00:41",32.178987,"mhs_stride_6",79,1,491268,25,491268
"398",1046724634,9.94060421," 2014-Jun-04 08:18:35",29.674981,"mhs_random_3",36,1,337059,25,337059
"399",1047538843,8.54638481," 2014-Jun-03 23:18:34",22.292354,"mhs_random_7",9,1,559196,25,559196
"400",1048404314,9.2542572," 2014-Jun-04 04:28:40",32.044251,"mhs_random_5",26,1,505889,25,505889
"401",1050124578,9.17611694," 2014-Jun-04 21:10:53",44.146457,"mhs_random_4",72,1,594010,25,594010
"402",1053122089,9.21713924," 2014-Jun-04 09:26:12",35.155901,"mhs_random_4",40,1,483528,25,483528
"403",1053837013,9.12094116," 2014-Jun-04 04:45:49",114.365371,"mhs_random_2",27,1,643398,25,643398
"404",1062086975,8.93784618," 2014-Jun-04 23:47:36",164.298006,"mhs_random_1",79,1,491268,25,491268
"405",1063318030,8.91949749," 2014-Jun-04 23:24:52",68.346612,"mhs_stride_3",77,1,473129,25,473129
"406",1064247353,8.84442806," 2014-Jun-05 01:10:33",7.291081,"mhs_stride_7",83,1,141690,25,141690
"407",1066546750,9.11033344," 2014-Jun-04 12:58:15",138.903108,"mhs_stride_1",49,1,585895,25,585895
"408",1067177724,8.74178219," 2014-Jun-05 03:33:42",95.641782,"mhs_stride_8",89,1,799404,25,799404
"409",1072656332,8.58397198," 2014-Jun-03 21:50:54",51.174737,"mhs_random_3",5,1,552285,25,552285
"410",1076179099,8.81803322," 2014-Jun-04 06:23:57",58.086134,"mhs_stride_4",31,1,563059,25,563059
"411",1082325223,8.85536957," 2014-Jun-05 04:25:47",62.621719,"mhs_stride_2",93,1,499051,25,499051
"412",1089934100,8.93907642," 2014-Jun-03 21:14:02",42.364283,"mhs_random_3",3,1,499020,25,499020
"413",1091130000,8.74178219," 2014-Jun-05 02:58:57",233.562691,"mhs_random_2",89,1,799404,25,799404
"414",1095663713,8.6921711," 2014-Jun-04 05:13:27",23.536447,"mhs_random_7",28,1,685972,25,685972
"415",1097276334,8.54638481," 2014-Jun-03 23:21:28",137.982815,"mhs_stride_1",9,1,559196,25,559196
"416",1105396431,8.62062073," 2014-Jun-04 16:37:33",216.03265,"mhs_stride_1",62,1,514881,25,514881
"417",1106160273,8.54617405," 2014-Jun-04 07:47:59",37.307376,"mhs_random_8",34,1,742377,25,742377
"418",1115035151,8.54638481," 2014-Jun-03 23:15:13",75.029475,"mhs_random_2",9,1,559196,25,559196
"419",1116628304,9.4477911," 2014-Jun-04 15:30:34",62.452755,"mhs_random_1",58,1,378621,25,378621
"420",1117352003,8.69487953," 2014-Jun-04 16:14:10",104.3817,"mhs_random_1",61,1,368848,25,368848
"421",1121280532,9.38650227," 2014-Jun-04 12:41:07",140.408313,"mhs_stride_1",48,1,534874,25,534874
"422",1123973222,8.62062073," 2014-Jun-04 16:32:41",30.365113,"mhs_random_6",62,1,514881,25,514881
"423",1125555904,8.61904144," 2014-Jun-03 21:30:46",64.295108,"mhs_random_3",4,1,629903,25,629903
"424",1125917657,9.45475578," 2014-Jun-03 23:11:06",68.932643,"mhs_stride_8",8,1,843992,25,843992
"425",1126337778,9.03636074," 2014-Jun-04 05:51:29",37.161653,"mhs_random_8",30,1,693887,25,693887
"426",1127365539,9.09310913," 2014-Jun-04 03:04:58",36.793574,"mhs_stride_7",21,1,634590,25,634590
"427",1129926776,8.98281097," 2014-Jun-04 14:47:43",108.463395,"mhs_stride_1",55,1,448958,25,448958
"428",1131922341,8.54638481," 2014-Jun-03 23:22:49",73.04909,"mhs_stride_2",9,1,559196,25,559196
"429",1132760922,8.4618206," 2014-Jun-04 16:01:40",31.014621,"mhs_random_5",60,1,548546,25,548546
"430",1134189047,9.12977886," 2014-Jun-04 08:37:49",50.229003,"mhs_random_5",37,1,824072,25,824072
"431",1135150155,8.88408375," 2014-Jun-04 01:19:20",7.96468,"mhs_stride_5",16,1,217908,25,217908
"432",1136849009,9.44686317," 2014-Jun-04 13:28:14",38.486645,"mhs_stride_6",51,1,596905,25,596905
"433",1140183237,8.78033924," 2014-Jun-03 21:04:56",79.838598,"mhs_stride_3",2,1,608283,25,608283
"434",1142098840,8.81549644," 2014-Jun-04 08:04:35",89.695701,"mhs_random_1",35,1,534635,25,534635
"435",1145201367,8.95815086," 2014-Jun-05 06:29:03",26.404905,"mhs_random_6",100,1,581301,25,581301
"436",1149646927,8.93907642," 2014-Jun-03 21:16:31",20.075548,"mhs_random_7",3,1,499020,25,499020
"437",1153607308,8.6921711," 2014-Jun-04 05:08:26",152.882029,"mhs_random_1",28,1,685972,25,685972
"438",1154665735,8.76125622," 2014-Jun-04 00:48:30",25.576509,"mhs_random_5",14,1,529894,25,529894
"439",1169868882,9.25405312," 2014-Jun-04 19:35:31",54.192699,"mhs_random_4",69,1,550644,25,550644
"440",1170628013,8.6921711," 2014-Jun-04 05:18:18",82.666688,"mhs_stride_2",28,1,685972,25,685972
"441",1172879212,8.88408375," 2014-Jun-04 01:17:37",6.222743,"mhs_random_8",16,1,217908,25,217908
"442",1177233809,8.71692181," 2014-Jun-05 02:28:12",204.007438,"mhs_stride_1",87,1,535626,25,535626
"443",1177916602,9.12977886," 2014-Jun-04 08:52:13",66.978443,"mhs_stride_5",37,1,824072,25,824072
"444",1179820721,9.10761166," 2014-Jun-04 20:53:43",181.306045,"mhs_stride_3",71,1,834368,25,834368
"445",1179937374,8.98309326," 2014-Jun-05 05:45:19",28.851727,"mhs_stride_7",97,1,479344,25,479344
"446",1180152556,8.50803757," 2014-Jun-03 22:05:58",21.82461,"mhs_random_3",6,1,377592,25,377592
"447",1183514366,8.94621277," 2014-Jun-04 12:31:13",21.880317,"mhs_stride_8",47,1,488019,25,488019
"448",1185567407,8.62062073," 2014-Jun-04 16:43:25",39.144103,"mhs_stride_6",62,1,514881,25,514881
"449",1186526918,9.11466789," 2014-Jun-05 04:13:10",25.299238,"mhs_stride_6",92,1,538519,25,538519
"450",1188087014,8.86029053," 2014-Jun-04 07:35:03",84.709784,"mhs_stride_8",33,1,646814,25,646814
"451",1188417123,8.93784618," 2014-Jun-04 23:58:22",60.717457,"mhs_stride_3",79,1,491268,25,491268
"452",1189087478,8.86029053," 2014-Jun-04 07:32:00",90.867175,"mhs_stride_6",33,1,646814,25,646814
"453",1192042230,9.44686317," 2014-Jun-04 13:14:13",152.805979,"mhs_random_1",51,1,596905,25,596905
"454",1192703489,9.12709236," 2014-Jun-04 18:33:34",58.450529,"mhs_stride_7",66,1,891314,25,891314
"455",1198618305,8.54638481," 2014-Jun-03 23:26:21",32.417732,"mhs_stride_6",9,1,559196,25,559196
"456",1205854156,8.79912758," 2014-Jun-04 14:39:21",20.688406,"mhs_stride_7",54,1,401166,25,401166
"457",1207162502,9.51603985," 2014-Jun-04 00:30:18",115.286347,"mhs_stride_5",12,1,896978,25,896978
"458",1210124542,9.55056858," 2014-Jun-04 11:25:21",688.791396,"mhs_stride_1",44,1,1093233,25,1093233
"459",1210570543,9.12977886," 2014-Jun-04 08:55:33",49.377215,"mhs_stride_8",37,1,824072,25,824072
"460",1212735881,8.98309326," 2014-Jun-05 05:42:43",46.406083,"mhs_stride_3",97,1,479344,25,479344
